Period,Temp,WindSpeed,Rain,Visibility,weekday,month
C,N,N,N,N,D,D
FREE,FREE,FREE,FREE,FREE,FREE,FREE
AM,52.4,2.975609756,0,2.06097561,2,1
EarlyMorning,57.18888889,5.164835165,0,4.586021505,2,1
Evening,61.15,7.757575758,0,4.984848485,2,1
Midday,51.31428571,1.769230769,0,1.971153846,2,1
PM,62.225,1.975,0,2.725,2,1
AM,56.63333333,0.948717949,0,6.230769231,3,1
EarlyMorning,58.21111111,3.482758621,0,9.107526882,3,1
Evening,63.62,9.327868852,0,7.807692308,3,1
Midday,56.0625,2.5625,0,4.21875,3,1
PM,67.63333333,3.692307692,0,4.076923077,3,1
AM,57.66666667,4.205128205,0,8.974358974,4,1
EarlyMorning,61.1875,3.928571429,0,9.637362637,4,1
Evening,68.38,4.433333333,0,9.846153846,4,1
Midday,55.90833333,3.357142857,0,6.366071429,4,1
PM,68.3,2.846153846,0,9.974358974,4,1
AM,57.96666667,3.205128205,0,7.487179487,5,1
EarlyMorning,60.775,3.782608696,0,8.592391304,5,1
Evening,67.8,6.452830189,0,8.907692308,5,1
Midday,57.41428571,3.064102564,0,8.371794872,5,1
PM,68.36666667,3.384615385,0,6.025641026,5,1
AM,60.03333333,3.743589744,0,10,6,1
EarlyMorning,62.2,7.207317073,0,9.945054945,6,1
Evening,63.57142857,9.964285714,0,8.406716418,6,1
Midday,58.95,1.558441558,0,9.337662338,6,1
PM,66.96666667,4.58974359,0,8.641025641,6,1
AM,58.56,4,0,1.817073171,7,1
EarlyMorning,58.45,5.467391304,0,0.720108696,7,1
Evening,62.44285714,6.895522388,0,5.660447761,7,1
Midday,58.18461538,4.511904762,0,0.805882353,7,1
PM,62.42,4.292682927,4.00E-05,3.280487805,7,1
AM,59.55,0.875,0,3.025,1,1
EarlyMorning,59.9375,4.423913043,0,5.972826087,1,1
Evening,64.66666667,8.171875,0,6.318181818,1,1
Midday,60.4625,3.621621622,0,2.65625,1,1
PM,65.825,4.325,0,4.1625,1,1
AM,62.1,0.157894737,0,5,2,1
EarlyMorning,62.325,3.989010989,0,5.626373626,2,1
Evening,63.98,5.830769231,0.02125,6.161538462,2,1
Midday,61.68181818,3.160493827,0,3.25308642,2,1
PM,66.3,3.657894737,0,7,2,1
AM,60.42857143,11.53658537,0.00505,8.453488372,3,1
EarlyMorning,61.58888889,7.538461538,0.012515,9.935483871,3,1
Evening,57.38571429,9.016129032,0.064604,5.332142857,3,1
Midday,57.12857143,11.17741935,0.081470588,4.279761905,3,1
PM,59.55,11.17142857,0.032871429,5.923076923,3,1
AM,51.03333333,4.102564103,0,9.461538462,4,1
EarlyMorning,55.68571429,3.233333333,0,10,4,1
Evening,59.12857143,7.567164179,0.039444444,9.582089552,4,1
Midday,51.88571429,3.962025316,0,9.379746835,4,1
PM,61.36666667,2.384615385,0,10,4,1
AM,53.33333333,1.974358974,0,9.512820513,5,1
EarlyMorning,57.22857143,5.142857143,0,10,5,1
Evening,62.98,7.301587302,0,10,5,1
Midday,52.71666667,2.666666667,0,8.307692308,5,1
PM,60.75,3.775,0,9.45,5,1
AM,54.875,0.675,0,5.1,6,1
EarlyMorning,59.525,4.380434783,0,8.760869565,6,1
Evening,61.04,6.692307692,0,5.292307692,6,1
Midday,53.81818182,1.914634146,0,3.909390244,6,1
PM,60.275,5.075,0,5.475,6,1
AM,59.66666667,3.948717949,0,10,7,1
EarlyMorning,58.975,1.869565217,0,5.336956522,7,1
Evening,77.98,3.4,0,8.7,7,1
Midday,61.5,3.166666667,0,10,7,1
PM,78,3.974358974,0,10,7,1
AM,64.7,4.41025641,0,10,1,1
EarlyMorning,72.05714286,3.142857143,0,10,1,1
Evening,79.42,5.123076923,0,10,1,1
Midday,63.03333333,4.397435897,0,10,1,1
PM,75.7,5,0,10,1,1
AM,58.26666667,2.512820513,0,10,2,1
EarlyMorning,64.98571429,2.659340659,0,9.978021978,2,1
Evening,62.66,8.323076923,0,9.738461538,2,1
Midday,56.01428571,1.367088608,0,10,2,1
PM,61.73333333,7.210526316,0,8.435897436,2,1
AM,56.26666667,2.820512821,0,6.897435897,3,1
EarlyMorning,59.34444444,5.08045977,0,8.47311828,3,1
Evening,64,7.184615385,0,9.384615385,3,1
Midday,56.37272727,1.292682927,0,2.214512195,3,1
PM,63.775,2.625,0,4.925,3,1
AM,57.3,1.794871795,0,8.102564103,4,1
EarlyMorning,60.45714286,3.877777778,0,9.978021978,4,1
Evening,65.8,8.815384615,0,8.984615385,4,1
Midday,57.1,0.756097561,0,5.932926829,4,1
PM,68.96666667,3.512820513,0,7.102564103,4,1
AM,60.4,1.692307692,0,10,5,1
EarlyMorning,62.64285714,3.043956044,0,9.967032967,5,1
Evening,67.6,6.769230769,0,9,5,1
Midday,57.63333333,2.5,0,9.987179487,5,1
PM,68.96666667,4.58974359,0,8.615384615,5,1
AM,55.88333333,2.658536585,0,5.347317073,6,1
EarlyMorning,60.87142857,4.853932584,0,9.853932584,6,1
Evening,61.48571429,8.8125,2.86E-05,7.940298507,6,1
Midday,56.23636364,2.686746988,0,4.536024096,6,1
PM,61.73333333,6,0,5.179487179,6,1
AM,55.6,7.102564103,3.33E-05,10,7,1
EarlyMorning,57.2,7.7,0,10,7,1
Evening,61.04,11.6,0,9.923076923,7,1
Midday,54.51666667,11.20547945,0,10,7,1
PM,59.66666667,13.20512821,0,10,7,1
AM,50.66666667,3.538461538,0,10,1,1
EarlyMorning,55.4,10.88607595,0,10,1,1
Evening,61.48,6,0,10,1,1
Midday,47.81666667,3.858974359,0,10,1,1
PM,58.7,3.894736842,0,10,1,1
AM,49.7,2.487179487,0,10,2,1
EarlyMorning,55.15714286,4.877777778,0,10,2,1
Evening,62.98,9.396825397,0,10,2,1
Midday,49.95,2.628205128,0,10,2,1
PM,63.33333333,3.368421053,0,10,2,1
AM,51.76666667,2.41025641,0,10,3,1
EarlyMorning,57,4.719101124,0,10,3,1
Evening,68.12,7.127272727,0,10,3,1
Midday,51.83333333,3.333333333,0,10,3,1
PM,69.66666667,4.461538462,0,10,3,1
AM,56.45,5.125,0,10,4,1
EarlyMorning,59,5.011111111,0,9.977777778,4,1
Evening,67.78,7.4,0,10,4,1
Midday,55.16666667,4.692307692,0,10,4,1
PM,70.36666667,6.564102564,0,10,4,1
AM,54.63333333,4.722222222,0,9.358974359,5,1
EarlyMorning,58.4,5.909090909,0,9.956043956,5,1
Evening,61.42,10.8372093,0,10,5,1
Midday,51,3.569620253,0,10,5,1
PM,58.33333333,4.538461538,3.33E-05,8.807692308,5,1
AM,54.63333333,9.5,0,10,6,1
EarlyMorning,57.64285714,7.38372093,0,10,6,1
Evening,61.78,8.703703704,0,10,6,1
Midday,51.95,3.923076923,0,10,6,1
PM,61.06666667,4.769230769,0,10,6,1
AM,52.36666667,2.179487179,0,10,7,1
EarlyMorning,56.97142857,3.593023256,0,9.956043956,7,1
Evening,69.62,5.564516129,0,10,7,1
Midday,53.18333333,2.012820513,0,10,7,1
PM,67.7,4.051282051,0,10,7,1
AM,56.66666667,1.717948718,0,10,1,1
EarlyMorning,63.41428571,3.516483516,0,10,1,1
Evening,76.8,7.838709677,0,10,1,1
Midday,56.18333333,1.974358974,0,10,1,1
PM,74.96666667,4.263157895,0,10,1,1
AM,61.66666667,1.717948718,0,10,2,1
EarlyMorning,75.28571429,5.123595506,0,10,2,1
Evening,84.26,4.080645161,0,10,2,1
Midday,61.3,2.692307692,0,10,2,1
PM,82,3.512820513,0,10,2,1
AM,68.36666667,5.692307692,0,10,3,1
EarlyMorning,73.54285714,4.10989011,0,9.967032967,3,1
Evening,74.74,6.847457627,0,9.984615385,3,1
Midday,64.65714286,4.683544304,0,10,3,1
PM,77,3.153846154,0,10,3,1
AM,58.33333333,4.205128205,0,10,4,1
EarlyMorning,64.15,3.921348315,0,10,4,1
Evening,69.46,8.051724138,0,10,4,1
Midday,59.8,3.794871795,0,10,4,1
PM,74.3,4.461538462,0,10,4,1
AM,56.3,2.923076923,0,10,5,2
EarlyMorning,61.57142857,2.967032967,0,10,5,2
Evening,68.62,7.492307692,0,10,5,2
Midday,57.63333333,1.717948718,0,10,5,2
PM,69.03333333,5.794871795,0,10,5,2
AM,56.63333333,2.076923077,0,8.820512821,6,2
EarlyMorning,60.77142857,4.483516484,0,9.714285714,6,2
Evening,69.64,8.369230769,0,7.430769231,6,2
Midday,58.47142857,2.291139241,0,9.278481013,6,2
PM,73.7,4.864864865,0,9.769230769,6,2
AM,57.66666667,0.846153846,0,7.615384615,7,2
EarlyMorning,61.62857143,4.274725275,0,9.923076923,7,2
Evening,67.82,9.741935484,0,8.569230769,7,2
Midday,57.15,0.961538462,0,7.435897436,7,2
PM,72.3,2.58974359,0,5.948717949,7,2
AM,57.66666667,2.487179487,0,9.179487179,1,2
EarlyMorning,61.45714286,3.808988764,0,9.989010989,1,2
Evening,67.38,9.716666667,0,9.8,1,2
Midday,56.01666667,3.512820513,0,7.935897436,1,2
PM,70,4.487179487,0,7.128205128,1,2
AM,57.6,0.717948718,0,10,2,2
EarlyMorning,61.88571429,4.120879121,0,10,2,2
Evening,65,7.694915254,0,8.569230769,2,2
Midday,55.2,3.113924051,0,7.341772152,2,2
PM,63.66666667,4.974358974,0,7.051282051,2,2
AM,55.3,2.487179487,0,1.564102564,3,2
EarlyMorning,55.5,3.427083333,0,6.40625,3,2
Evening,62.18333333,9.153846154,0,8.545454545,3,2
Midday,55.8,4.974358974,0,4.102564103,3,2
PM,62.66666667,4.256410256,0,5.076923077,3,2
AM,54.3,0.358974359,0,5.743589744,4,2
EarlyMorning,58.11428571,2.813186813,0,8.571428571,4,2
Evening,64.74285714,9.28125,0,8.136363636,4,2
Midday,55.53333333,1.064935065,0,5.276315789,4,2
PM,76.7,3.974358974,0,9.743589744,4,2
AM,57.96666667,1.538461538,0,9,5,2
EarlyMorning,58.31,5.602150538,0,6.571808511,5,2
Evening,65.42857143,9.921875,0,7.977272727,5,2
Midday,58.86666667,3.192307692,0,9.884615385,5,2
PM,74.63333333,3.820512821,0,10,5,2
AM,58.03333333,2.282051282,0,10,6,2
EarlyMorning,62.74285714,4.032967033,0,10,6,2
Evening,67.42,6.984126984,0,9.892307692,6,2
Midday,54.44285714,4.494117647,0,5.017647059,6,2
PM,62.6,7.073170732,0,4.975609756,6,2
AM,57.6,5.384615385,0,8.820512821,7,2
EarlyMorning,58.29,4.765957447,0,8.042553191,7,2
Evening,62.44,6.584615385,0,10,7,2
Midday,58.3,5.91025641,0,9.948717949,7,2
PM,61.73333333,5.076923077,0,10,7,2
AM,55.96666667,1.435897436,0,9.358974359,1,2
EarlyMorning,59.15714286,2.967032967,0,9.989010989,1,2
Evening,63.8,11.0877193,0,9.907692308,1,2
Midday,54.7,1.038461538,0,7.974358974,1,2
PM,65.56666667,3.717948718,0,8.794871795,1,2
AM,57.45,5.846153846,0,9.95,2,2
EarlyMorning,59,4.715909091,0,9.977777778,2,2
Evening,60.64,13.30612245,0,9.969230769,2,2
Midday,55.42,4.721518987,0,9.548780488,2,2
PM,59.96666667,9.114285714,0,9.179487179,2,2
AM,52.36666667,4.615384615,0,10,3,2
EarlyMorning,55.41428571,7.168539326,2.86E-05,10,3,2
Evening,63.91666667,9.206349206,0,10,3,2
Midday,52.53333333,6.415584416,3.33E-05,9.948051948,3,2
PM,61.73333333,7.358974359,0,10,3,2
AM,57.6,1.333333333,3.33E-05,10,4,2
EarlyMorning,58.81428571,3.461538462,0,10,4,2
Evening,65.34,8.830769231,0,9.938461538,4,2
Midday,57.81666667,2.58974359,3.33E-05,9.961538462,4,2
PM,66.3,4.675675676,0,9.948717949,4,2
AM,57.36666667,2.461538462,0,10,5,2
EarlyMorning,60.35714286,5.186813187,0,10,5,2
Evening,65.72,11.671875,0,10,5,2
Midday,55.85,2.512820513,0,9.974358974,5,2
PM,66.96666667,4.692307692,0,9.846153846,5,2
AM,56.93333333,1.692307692,0,10,6,2
EarlyMorning,59.57142857,5.764044944,0,10,6,2
Evening,69.44,10.25396825,0,10,6,2
Midday,56.5,3.564102564,0,9.974358974,6,2
PM,71.03333333,2.179487179,0,9.923076923,6,2
AM,54.33333333,4.333333333,0,10,7,2
EarlyMorning,59.72857143,6.791208791,0,9.956043956,7,2
Evening,68.62,10.33846154,0,9.938461538,7,2
Midday,54.88333333,3.807692308,0,10,7,2
PM,69.33333333,3.538461538,0,10,7,2
AM,55.975,3.55,0,9.925,1,2
EarlyMorning,59.44285714,7.538461538,0,9.978021978,1,2
Evening,62.44,11.26153846,0,10,1,2
Midday,54.1,2.282352941,0,9.070588235,1,2
PM,63,6.368421053,0,10,1,2
AM,53.4,11.36363636,0,10,2,2
EarlyMorning,56.87,10.85882353,0,9.978494624,2,2
Evening,57.98,19.63333333,0,10,2,2
Midday,51,9.294871795,0,9.948717949,2,2
PM,56.26666667,11.54054054,0,10,2,2
AM,47.93333333,8,0,10,3,2
EarlyMorning,50.88571429,8.857142857,0,10,3,2
Evening,56.94,10.85714286,2.00E-05,10,3,2
Midday,46.18333333,5.320512821,0,10,3,2
PM,55.63333333,4.051282051,0,10,3,2
AM,47.33333333,4.051282051,0,10,4,2
EarlyMorning,51.9,7.255555556,0,10,4,2
Evening,58.16,14.41935484,0,10,4,2
Midday,48.96666667,4.608108108,0,10,4,2
PM,57.3,3.918918919,0,10,4,2
AM,46.63333333,3.641025641,0,10,5,2
EarlyMorning,54.04285714,7.32967033,0,9.967032967,5,2
Evening,57.58,13,0,10,5,2
Midday,47.18333333,4.961538462,0,10,5,2
PM,56.93333333,5.871794872,0,10,5,2
AM,50,6.205128205,0,10,6,2
EarlyMorning,52.9,10.96666667,0,10,6,2
Evening,57.45,15.45614035,0,10,6,2
Midday,49.33333333,9.013513514,0,10,6,2
PM,54.96666667,12.57142857,0,10,6,2
AM,47,4.461538462,0,10,7,2
EarlyMorning,51.48571429,9.677777778,0,10,7,2
Evening,57.98,13.765625,0,10,7,2
Midday,46.16666667,1.730769231,0,10,7,2
PM,57.6,4.897435897,0,10,7,2
AM,47.26666667,5.076923077,0,10,1,2
EarlyMorning,53.02857143,7.722222222,0,10,1,2
Evening,63.6,10.01538462,0,10,1,2
Midday,48.5,4.346153846,0,10,1,2
PM,62.66666667,5.026315789,0,10,1,2
AM,51.6,1.743589744,0,10,2,2
EarlyMorning,56.65714286,5.164835165,0,10,2,2
Evening,61.42,12.50793651,0,10,2,2
Midday,49.11666667,3.756410256,0,10,2,2
PM,61.7,4.447368421,0,10,2,2
AM,49.26666667,14.17948718,0,10,3,2
EarlyMorning,53.18571429,13.44318182,0.034290476,9.648351648,3,2
Evening,54.78,9.192982456,2.00E-05,10,3,2
Midday,48.66666667,4.871794872,0,10,3,2
PM,53.36666667,3.702702703,3.33E-05,10,3,2
AM,46.33333333,3.846153846,0,10,4,2
EarlyMorning,50.75714286,6.406593407,0,10,4,2
Evening,58.84,8.153846154,0,10,4,2
Midday,44.81666667,5.166666667,0,10,4,2
PM,57.23333333,6.027027027,0,10,4,2
AM,49.33333333,4.435897436,0,10,5,3
EarlyMorning,53.87142857,4.967032967,0,10,5,3
Evening,58.82,11.6,0,10,5,3
Midday,49.13333333,3.538461538,0,10,5,3
PM,59,5.435897436,0,10,5,3
AM,53.4,5.846153846,0.009478947,8.897435897,6,3
EarlyMorning,55.3375,7.684782609,0,10,6,3
Evening,58.0875,10.92537313,0.010812,5.849264706,6,3
Midday,52.47142857,6.582278481,0.012505,6.974683544,6,3
PM,54.7625,8.627906977,0.032164865,2.75,6,3
AM,53.73333333,4.081081081,0,10,7,3
EarlyMorning,55.3375,5.164835165,0.006666667,9.934065934,7,3
Evening,57.14,12.23076923,0.044375,8.4,7,3
Midday,54.18,4.4625,0.010033333,9.080246914,7,3
PM,55.22,9.575,0.026,9.425,7,3
AM,49.63333333,4.461538462,0,10,1,3
EarlyMorning,53.3,9.425287356,0,10,1,3
Evening,57.98,13.765625,0,10,1,3
Midday,47.66666667,2.5,0,10,1,3
PM,58.33333333,7.081081081,0,10,1,3
AM,50.73333333,2.820512821,0,10,2,3
EarlyMorning,55.68571429,5.32967033,0,10,2,3
Evening,67.4,8.25,0,10,2,3
Midday,50.83333333,1.923076923,0,9.948717949,2,3
PM,66.03333333,1.743589744,0,10,2,3
AM,53.73333333,3.512820513,0,10,3,3
EarlyMorning,59.02857143,5.738636364,0,10,3,3
Evening,70,10.83870968,0,10,3,3
Midday,56.5,2.961538462,0,10,3,3
PM,73.63333333,5.631578947,0,10,3,3
AM,54.33333333,2.58974359,0,10,4,3
EarlyMorning,60.3,6.802197802,0,10,4,3
Evening,65.94,8.723076923,0,10,4,3
Midday,56.46666667,2.538461538,0,10,4,3
PM,64.33333333,1.41025641,0,10,4,3
AM,53.66666667,3.358974359,0,10,5,3
EarlyMorning,58.11428571,6.351648352,0,9.978021978,5,3
Evening,65.4,9.292307692,0,10,5,3
Midday,55.06666667,2.602564103,0,10,5,3
PM,64.63333333,3.923076923,0,10,5,3
AM,56.175,4.325,0,10,6,3
EarlyMorning,58.87142857,6.8,0,9.978021978,6,3
Evening,62.22,10.0625,0,9.907692308,6,3
Midday,56.8875,5.4875,0,9.35,6,3
PM,66.6,6.378378378,0,9.538461538,6,3
AM,57.3,2.076923077,0,2.5,7,3
EarlyMorning,57.05,4.691489362,0,5.367021277,7,3
Evening,58.35833333,5.805555556,0.032802,4.128472222,7,3
Midday,59.11,2.524390244,1.00E-05,2.670731707,7,3
PM,59.73333333,4.317073171,0.00804,4.817073171,7,3
AM,57,4.794871795,0,3.923076923,1,3
EarlyMorning,57.34615385,5.378947368,0.024534375,5.628865979,1,3
Evening,62.9375,6,0.043163158,7.988970588,1,3
Midday,57.78,6.695121951,8.00E-05,5.335365854,1,3
PM,60.35714286,5.88372093,0.01376875,2.610465116,1,3
AM,57.98,2.536585366,0,9.195121951,2,3
EarlyMorning,61.3,3.087912088,0,9.956043956,2,3
Evening,62.25714286,10.55223881,0,7.835820896,2,3
Midday,59.18333333,2.705128205,0,6.076923077,2,3
PM,62.24,6.731707317,0,4.195121951,2,3
AM,58.63333333,4.230769231,0,9.897435897,3,3
EarlyMorning,59.11,5.933333333,1.00E-05,9.857142857,3,3
Evening,61.11,9.928571429,0.003358333,8.671428571,3,3
Midday,58.68181818,4.843373494,0,2.156626506,3,3
PM,63.38,5.731707317,0,3.426829268,3,3
AM,58.3,9.238095238,0.015925926,4.642857143,4,3
EarlyMorning,60.15,6.43877551,0.00134,3.204081633,4,3
Evening,61.44,11,0,9.953846154,4,3
Midday,56.52857143,11.16,0,9.607594937,4,3
PM,59.5,10.175,0,9.325,4,3
AM,56.96,9.926829268,0.024230769,9.073170732,5,3
EarlyMorning,57.03,6.709677419,3.00E-05,9.904255319,5,3
Evening,60.46,15.05454545,0,10,5,3
Midday,55.85714286,8.189873418,0.013888889,9.506329114,5,3
PM,60.33333333,9.974358974,0,10,5,3
AM,53.03333333,5.820512821,0,10,6,3
EarlyMorning,56.25714286,11.84090909,0,10,6,3
Evening,59.66,12.92063492,0,9.969230769,6,3
Midday,54.03333333,6.076923077,1.67E-05,9.628205128,6,3
PM,59.06666667,8.5,0,9.58974359,6,3
AM,54,9.333333333,0,10,7,3
EarlyMorning,54.46666667,7.443181818,0.068184848,8.89516129,7,3
Evening,57.72,14.3125,0,10,7,3
Midday,54.18333333,9.666666667,0,10,7,3
PM,56.93333333,9.512820513,0,10,7,3
AM,50.3,2.205128205,0,10,1,3
EarlyMorning,54.14285714,12.11235955,0,10,1,3
Evening,58.38,11.38095238,0,10,1,3
Midday,49.95,3.512820513,0,10,1,3
PM,59,6.027027027,0,10,1,3
AM,53.7,3.743589744,0,10,2,3
EarlyMorning,55.64285714,5.879120879,0,10,2,3
Evening,63.16,11.53846154,0,10,2,3
Midday,54.36666667,1.871794872,0,10,2,3
PM,67.63333333,5.307692308,0,10,2,3
AM,55.6,2.102564103,0,10,3,3
EarlyMorning,58.55714286,6.688888889,0,10,3,3
Evening,62.06,10.23076923,2.00E-05,9.938461538,3,3
Midday,58.3,1.833333333,0,10,3,3
PM,64.6,6.256410256,0,9.846153846,3,3
AM,58.33333333,1.820512821,0,10,4,3
EarlyMorning,61.74285714,5.392857143,2.86E-05,10,4,3
Evening,60.98571429,7.671641791,0.003366667,9.791044776,4,3
Midday,60.65,4.128205128,0,9.871794872,4,3
PM,58.63333333,6.540540541,0.028,7.538461538,4,3
AM,61.73333333,5.052631579,6.67E-05,10,5,3
EarlyMorning,63.84285714,3.681318681,0,10,5,3
Evening,61.98181818,7.171428571,0.00622381,7.835714286,5,3
Midday,60.74285714,4.233766234,0.015286111,9.08974359,5,3
PM,60.775,3.837837838,0.051818182,6.025,5,3
AM,57.9,4.871794872,0.016435714,3.435897436,6,3
EarlyMorning,57.3,5.469387755,0.023282759,5.091836735,6,3
Evening,61.03333333,12.16923077,0.0075,9.253846154,6,3
Midday,58.41111111,4.049382716,3.33E-05,5.283950617,6,3
PM,61.43333333,9.58974359,0,9.58974359,6,3
AM,53.36666667,4.179487179,0,10,7,3
EarlyMorning,56.81428571,8.208791209,0,9.989010989,7,3
Evening,60.86,13.52380952,0,10,7,3
Midday,54.54285714,4.278481013,0,9.734177215,7,3
PM,60.7,8.128205128,0,10,7,3
AM,53.03333333,5.128205128,0,10,1,3
EarlyMorning,56.25714286,15.74418605,0,10,1,3
Evening,59.88,15.65079365,0,10,1,3
Midday,53.81666667,4.08974359,0,10,1,3
PM,59,7.846153846,0,10,1,3
AM,54.33333333,7.230769231,0,10,2,3
EarlyMorning,57.11666667,10.04597701,0,10,2,3
Evening,65.14,13.53571429,0,9.907692308,2,3
Midday,54.51666667,3.428571429,0,10,2,3
PM,63.33333333,4.358974359,0,9.948717949,2,3
AM,59.96666667,9.641025641,0,10,3,3
EarlyMorning,61.74285714,11.69411765,0,10,3,3
Evening,70.81666667,13.53846154,0,9.969230769,3,3
Midday,56.86666667,4.076923077,0,10,3,3
PM,72.63333333,6.457142857,0,10,3,3
AM,54.7,3.210526316,0,10,4,3
EarlyMorning,61.2,5.506493506,0,9.978021978,4,3
Evening,65.96,10.9122807,0,9.969230769,4,3
Midday,57.03333333,4.474358974,0,10,4,3
PM,66.6,6.58974359,0,10,4,3
AM,54.15,1.625,0,8.4,5,3
EarlyMorning,57.7,5.912087912,0,9.945054945,5,3
Evening,61.22,9.892307692,0,9.861538462,5,3
Midday,55.17777778,3.0625,0,2.2,5,3
PM,60.03333333,8.41025641,0,5.025641026,5,3
AM,53.75,5.55,0,1.3335,6,3
EarlyMorning,56.81428571,6.153846154,0,9.967032967,6,3
Evening,60.02,12.06153846,0,7.092307692,6,3
Midday,54.12,3.160493827,0,0.808641975,6,3
PM,60.62,8.731707317,0,2.93902439,6,3
AM,53.325,4.575,0,2.21875,7,3
EarlyMorning,54.85,4.902173913,0,6.548913043,7,3
Evening,58.81666667,10.64615385,0,8.121212121,7,3
Midday,53.31666667,2.426829268,0,0.902073171,7,3
PM,58.34,7.292682927,0,3.609756098,7,3
AM,55,1.846153846,0,6.307692308,1,4
EarlyMorning,54.42857143,6.898876404,0,8.292134831,1,4
Evening,59.62,9.261538462,0,9.861538462,1,4
Midday,56.41666667,2.205128205,0,4.666666667,1,4
PM,60.64,5.8,0,6.292682927,1,4
AM,57.9,4.15,0,10,2,4
EarlyMorning,58.08571429,4.131868132,0,9.758241758,2,4
Evening,62.6,10.87692308,0,10,2,4
Midday,59.15,3.5,0,9.973684211,2,4
PM,64.96666667,5.368421053,0,10,2,4
AM,56.45,3.9,0,10,3,4
EarlyMorning,57.82857143,6.747252747,0,10,3,4
Evening,63.78,13.10769231,0,10,3,4
Midday,58.51666667,4.474358974,0,9.705128205,3,4
PM,63.96666667,8.256410256,0,10,3,4
AM,55.9,3.925,0,9.375,4,4
EarlyMorning,56.93333333,8.340659341,0,9.47311828,4,4
Evening,60.73333333,9.696969697,0,8.787878788,4,4
Midday,56.11666667,2.064935065,0,4.282051282,4,4
PM,59,6.974358974,0,3.987179487,4,4
AM,57,2.641025641,0,8.897435897,5,4
EarlyMorning,56.3125,5.315217391,0,8.967391304,5,4
Evening,61.06666667,9.727272727,0,7.363636364,5,4
Midday,57.81666667,1.397435897,0,4.307692308,5,4
PM,60.03333333,4.102564103,0,3.948717949,5,4
AM,57.66666667,2.538461538,0,10,6,4
EarlyMorning,58.68571429,4.164835165,0,9.956043956,6,4
Evening,63.56,11.4516129,0,9.969230769,6,4
Midday,58.81666667,2.320512821,0,10,6,4
PM,64.3,9.897435897,0,10,6,4
AM,60.5,2.75,0,10,7,4
EarlyMorning,61.62857143,6.493975904,0,9.951807229,7,4
Evening,64.12857143,10.46268657,0,9.492537313,7,4
Midday,60.11666667,3.727272727,0,10,7,4
PM,65.63333333,7.512820513,0,9.846153846,7,4
AM,56.63333333,3.358974359,0,9.205128205,1,4
EarlyMorning,60.025,5.945652174,0,9.72826087,1,4
Evening,68.64,12.27692308,0,9.015384615,1,4
Midday,58.67142857,1.683544304,0,9.088607595,1,4
PM,68.36666667,7.230769231,0,10,1,4
AM,58.63333333,2.461538462,0,8.846153846,2,4
EarlyMorning,61.94285714,4.846153846,0,9.989010989,2,4
Evening,73.96,10.9375,0,10,2,4
Midday,63.16666667,2.269230769,0,9.653846154,2,4
PM,77.7,7.527777778,0,10,2,4
AM,62.96666667,3.256410256,0,10,3,4
EarlyMorning,68.6,6.043956044,0,10,3,4
Evening,73.96,10.50769231,0,10,3,4
Midday,65.2,2.846153846,0,9.641025641,3,4
PM,75.6,7.263157895,0,9.641025641,3,4
AM,59.5,2.666666667,0,10,4,4
EarlyMorning,63.98,6.515151515,0,10,4,4
Evening,70.76,10,0,10,4,4
Midday,62,3.779220779,0,9.896103896,4,4
PM,67.63333333,9.945945946,0,9.864864865,4,4
AM,56.63333333,10.35897436,0,10,5,4
EarlyMorning,59.12857143,12.91011236,0,9.977777778,5,4
Evening,65.61666667,17.73076923,0,10,5,4
Midday,58.8,6.723684211,0,10,5,4
PM,66.3,16.31034483,0,10,5,4
AM,60.1,11.1025641,0,10,6,4
EarlyMorning,63.14285714,14.73170732,0,10,6,4
Evening,69.22,13.27868852,0,10,6,4
Midday,63.03333333,8.397435897,0,10,6,4
PM,75,4.692307692,0,9.897435897,6,4
AM,60.03333333,1.538461538,0,10,7,4
EarlyMorning,63.3,2.868131868,0,9.978021978,7,4
Evening,72.98,12.12698413,0,10,7,4
Midday,63.78333333,3.012987013,0,9.896103896,7,4
PM,78.33333333,7.230769231,0,10,7,4
AM,59,2,0,10,1,4
EarlyMorning,63.15714286,7.461538462,0,10,1,4
Evening,66.16,11.06153846,0,10,1,4
Midday,58.35,1.797468354,0,8.088414634,1,4
PM,69.7,7.256410256,0,10,1,4
AM,55.3,10.28205128,0,10,2,4
EarlyMorning,58.25,8.55952381,0,9.978021978,2,4
Evening,62.64,17.54716981,0,9.969230769,2,4
Midday,56.3,10.09210526,0,9.815789474,2,4
PM,61.66666667,17.35135135,0,9.842105263,2,4
AM,52.73333333,8.974358974,0,10,3,4
EarlyMorning,54.98571429,14.84375,0,10,3,4
Evening,62.98,17.1147541,0,10,3,4
Midday,55.68333333,8.76,0,10,3,4
PM,63.33333333,9.473684211,0,10,3,4
AM,55.9,2.333333333,0,10,4,4
EarlyMorning,59.15714286,7.454545455,0,10,4,4
Evening,63.6,13.06666667,0,10,4,4
Midday,57.51666667,4.220779221,0,10,4,4
PM,65.63333333,10.40540541,0,10,4,4
AM,52.73333333,11.17948718,0,10,5,4
EarlyMorning,55.94285714,11.38823529,0,10,5,4
Evening,60.46,14.515625,0,9.953846154,5,4
Midday,53.2,6.285714286,0.0237625,9.243589744,5,4
PM,59,9.666666667,0,9.794871795,5,4
AM,53.66666667,4.179487179,0,10,6,4
